ID,Role,Description,Experience,Company,Date,Salary,City,JavaScript,HTML,SQL,Python,Java,C#,PHP,TypeScript,C++,Kotlin,Ruby,VBA,Swift,jQuery,React,Angular,.NET,Express,Vue,Spring,Django,Drupal,Node.js,Laravel,mySQL,PostgreSQL,SQLite,MongoDB,Oracle,Microsoft SQL,Redis,MariaDB,Firebase,Cassandra,Back-end,Full-stack,Front-end,Mobile,Devops,Database Admin.,Data Scientist,QA or Test
1884742127,"
        Ingeniero de desarrollo
    ","Mezubo.com, la fintech que revolucionará la financiación de vehículos en Latam, está en búsqueda de ingeniero desarrollador, en la ciudad de Bogotá, con formación en ingeniería de sistemas o electrónica, conocimientos en desarrollo .NET, específicamente .NET CORE, bases de datos relacionales y bases de datos no relacionales (deseable), implementación de APIs, en proveedores de la nube (AWS, azure) (deseable)Experiencia:De 4 a 5 años ejecutando proyectos de tecnología y desarrolloInglés: deseable (intermedio)","
          4 años de experiencia
        ",MEZUBO SAS,2021-04-05,"
                        $4,5 a $5,5 millones
                    ","
Bogotá
                        
                    ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884726058,"
        Desarrollador genexus
    ","Nos encontramos en búsqueda de profesional en ingeniería de sistemas, electrónica o a fines que cuente con que cuente con un año de experiencia desarrollando en  Genexus 15 o superior.Contrato: Indefinido.","
          1 año de experiencia
        ",Empresa confidencial,2021-03-12,"
                        Salario a convenir
                    ","
Bucaramanga
                        
                    ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884737528,"
        Desarrollador de java
    ","Salario / Comisión/ Beneficios /Bonos	PROFESIONAL 3.300.000 A 3.500.000 + PRESTACIONES LABORALES + SEGURO DE VIDA + AUXILIO FUNERARIOExperiencia Laboral (Tiempo /área)	MINIMO 3 AÑOS DE EXPERIENCIA EN CARGOS RELACIONADOS, LENGUAJE DE PROGRAMACION JAVAplataforma Java J2EE.Uso de tecnologías Servlets, JSPConocimiento en:- Servicios Rest - Soap- Spring Framework- JasperReport- Base de datos- Html, css, jQuery- SVN, Maven- Desarrollado Mobile (iOs y Android) RecomendadoPrincipales Funciones   DESARROLLO  Y SOPORTE EN PROYECTOS DE LAS TECNOLOGIAS MENCIONADAS","
          3 años de experiencia
        ",EFICACIA S.A.,2021-03-26,"
                        $3 a $3,5 millones
                    ","
Cali
                        
                    ",True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884425128,"
        Desarrollador plsql
    ","Desarrollador PLSQLSolicitamos para su área de Gestión de información Desarrollador PLSQLRequisitos:Ingeniero de sistemas ingeniero electrónico y/o afinesIndispensable conocimientos y experiencia de más de 3 años en desarrollo PLSQL, diseños y desarrollo, conocimientos en oracle forms.Condiciones Laborales:Contrato directo con la compañía a término indefinidoSalario 100% prestacionalCuidad Bogotá, cali o MedellínSalario: por definir de acuerdo a perfil y experiencia de la persona","
          3 años de experiencia
        ",Empresa confidencial,2021-03-29,"
                        Salario a convenir
                    ","
Bogotá
                        
                    ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1884734506,"
        Desarrollador senior php
    ","Reconocida empresa de IT , dedicada a brindar soluciones en educación virtual LMS, se encuentra en búsqueda de DESARROLLADOR SENIOR . Profesional en Ingeniería de sistemas o carreras afines,con MÍNIMO DOS (2) AÑOS de experiencia en desarrollos bajo PHP, JavaScript, SCORM 1.2, AWS, Tin Can o Experiencie API.Contrato: IndefinidoSalario: $5.000.000 a $6.500.000 de acuerdo a resultados de prueba técnicaModalidad de trabajo: 100% remotoHorarios: Lunes a Viernes 8:00am a 5:00pm","
          2 años de experiencia
        ",Empresa confidencial,2021-03-24,"
                        $5,5 a $6 millones
                    ","
Bogotá
                        
                    ",True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884737368,"
        Desarrollador bilingue
    ","Ingeniero de Sistemas o carreras afines, Con mínimo 2 años de experiencia como desarrolladorCompetencia técnica experta en JavaScript / HTML / CSS, Java, Spring MVC, JSON / XML, servicios weby diseño orientado a objetosNivel de ingles C1","
          2 años de experiencia
        ",KIBERNUM SAS,2021-03-26,"
                        Salario a convenir
                    ","
Bogotá
                        
                    ",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884739848,"
        Ingeniero desarrollo
    ","Importante empresa BPO enfocada en el sector financiero, requiere ingeniero de desarrollo o sistemas con conocimientos en desarrollo de software, Conocimientos avanzados en Excel (macros y fórmulas). Conocimiento Visual Basic for Aplication (VBA) para Excel. Bases de datos Oracle y lenguaje Oracle PL/SQL. Referencia de proyectos desarrollados con las características descritas. las condiciones contractuales son:1) Contrato de servicios por obra específica entregada.2) Libertad de horarios, fechas definidas de entrega y presencialidad.3) Honorarios negociables de acuerdo a perfil y compromisos contractuales asumidos.Interesados por favor postularse a la oferta con hoja ed vida adjunta actualizada.","
          3 años de experiencia
        ",Empresa confidencial,2021-03-30,"
                        Salario a convenir
                    ","
Bogotá
                        
                    ",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1884732307,"
        Ingeniero desarrollador
    ","Si eres Cercano, apasionado, Innovador, Positivo y sabio… Esta es la oportunidad del ¡Siempre se Puede!: En Banco Popular nos encontramos en la Búsqueda de Talentos Populares para ocupar el cargo de ingeniero desarrolladorLo que necesitas para ser un Talento Popular: Profesional Graduado en Ingeniería de Sistemas, Telecomunicaciones, Electrónica ocarreras afines, es indispensable contar con tarjeta profesional. Experiencia mínima de 2 años en recibir, ejecutar y controlar las versiones de las fuentes de software de los desarrollos a cargo del squad, con el fin de garantizar el cumplimiento de los tiempos establecidos, conocimientos y desarrollo en java,  preferiblemente en el sector bancario.Te ofrecemos un contrato a termino indefinido y un rango salarial entre los 3.400 - 4.000Pensando en el bienestar de nuestros colaboradores ofrecemos beneficios como primas extralegales, auxilio de alimentación, auxilio de transporte, prima de vacaciones, entre otros beneficios.Te esperamos… ¡Juntos Lograremos ser el Banco principal de nuestros clientes!","
          2 años de experiencia
        ",BANCO POPULAR,2021-03-19,"
                        $3,5 a $4 millones
                    ","
Bogotá
                        
                    ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884724491,"
        Desarrollador fullstack
    ","Desarrollador NodeJs, Javascript, JavaIngeniero con conocimiento y experiencia comprobable mínimo de 3 años en Desarrollo de software.• Desarrollo back-end, Desarrollo en algún lenguaje (preferiblemente node (Express) -javascript-Java – Python- si certificado) de 2 a 3 años• Experiencia en FrontEnd en framework Javascript (Angular, vue)• Manejo de Docker, Git• Conocimiento en APIS, Pruebas Unitarias, Integración continua.• Experiencia en  el uso de metodologías ágiles (SCRUM.).• Experiencia en generación reportes, monitoreo de servicios.• Experiencia en manejo de Base de datos (preferiblemente SQL Server)• Experiencia en SO Linux","
          2 años de experiencia
        ",Empresa confidencial,2021-03-11,"
                        $4 a $4,5 millones
                    ","
Bogotá
                        
                    ",True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1884735078,"
        Python developer
    ","Mordor Staffing is a specialized staffing firm created by a team of US venture capitalists to provide US career opportunities to the top 10% of the technology field.Client is a fast-growing Colombian Holding working for American projects, looking for developers to work in a fast-paced environment.Salary: Up to $4M COP monthly + social security, depending on skills and experience.Contract: Full time position with indefinite term labor contractLocation: Remote in ColombiaWorking hours: Monday to Friday, business hoursRequired Skills:+3 years of experience in PythonDjango / FlaskSQLUnit TestingGitAPI Rest / SOAPDesired Skills:Fluent English is a major plus.Cloud servicesJavaScript","
          3 años de experiencia
        ",Mordor Staffing,2021-03-24,"
                        $4 a $4,5 millones
                    ","
Medellín
                        
                    ",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884731168,"
        Desarrollador / pprogramador
    ","Ricoh Colombia, importante multinacional japonesa del sector de tecnología, se encuentra en la búsqueda de un Desarrollador / Programador.El perfil requerido es: Profesional en Ingeniería de Sistemas, Ingeniería de Software o carreras afines,  con  mínimo tres años de experiencia manejando Sharepoint (2010, 2013 y/u online), .Net, C#, o SQL Server.  Se requiere mínimo nivel intermedio avanzado, la posición exige inglés conversación técnico","
          3 años de experiencia
        ",RICOH,2021-03-18,"
                        $5,5 a $6 millones
                    ","
Bogotá
                        
                    ",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1884742512,"
        Desarrollador drupal / php
    ","Importante empresa del sector TI requiere para su equipo de trabajo desarrollador Drupal, profesional o estudiante en el área de sistemas con experiencia mínima 1 año en PHP - Drupal. Deseable conocimiento en desarrollo de aplicaciones móviles.Modalidad de trabajo: presencialLugar de trabajo: FunzaHorario: L/V (7:00am- 4:00pm)","
          1 año de experiencia
        ",ADECCO COLOMBIA S A,2021-04-05,"
                        $3 a $3,5 millones
                    ","
Bogotá
                        
                    ",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884739533,"
        Desarrollador fullstack
    ","Ingeniero de sistemas o afines, con experiencia en desarrollo Dominio amplio y completo de los lenguajes de programación: Angular 8, CSS3, HTML5, Java y JavaScript. Conocimiento y experiencia en maquetación de sitios web sobre Angular.","
          3 años de experiencia
        ",PERSONALSOFT,2021-03-30,"
                        $4 a $4,5 millones
                    ","
Medellín
                        
                    ",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1884730457,"
        Desarrollador de sistemas
    ","Somos una multinacional española dedicada a procesos y servicios de contact center. Requerimos para nuestro equipo de TIC estudiante de últimos semestres de ingeniería de sistemas o carreras afines para trabajar como Desarrollador junior .Funciones:Desarrollo de soluciones tecnológicas de integraciones, automatizaciones  y mejora de procesos internos.Requisitos:- Conocimientos en herramientas de Scripting Contact Center- Conocimientos y experiencia en desarrollo en C# integrado a BBDD Oracle y/o lenguaje SQL.- Conocimientos avanzados en Web Services, Webhook, integraciones vía API.Condiciones:- Contrato indefinido directo por la empresa- Jornada de lunes a viernes de 7:00 a 17:00- Salario $2.479.000- Disponibilidad para trabajar en horario de guardia (10:00 pm a 06:00 am)","
          1 año de experiencia
        ",Empresa confidencial,2021-03-24,"
                        $2 a $2,5 millones
                    ","
Bogotá
                        
                    ",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1884742315,"
        Desarrollador rpg/java
    ","Únete a nuestro equipo. En PersonalSoft nos encontramos en la búsqueda de: DESARROLLADOR RPG, JAVA  para trabajar en MedellínIngeniero de sistemas o afines, con 3 años de experiencia en:* Desarrollo RPG/AS400* Desarrollo JAVAParticipa en nuestra convocatoria y haz parte de nuestra FamiliaPS¿Te interesa? ¡Hablemos!Correo:******************@************.***.**","
          3 años de experiencia
        ",PERSONALSOFT,2021-04-05,"
                        Salario a convenir
                    ","
Medellín
                        
                    ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884736546,"
        Desarrollador fullstack
    ","En Bogotá! Importante empresa del sector TI requiere Desarrollador FullStack con experiencia mínima de 2 años en el diseño y desarrollo de software. Con conocimientos y experiencia en: Angular, React, JavaScript, Conocimiento en tecnologías de desarrollo web tales como: HTML, CSS, Bootstrap y Material Desing.Condiciones laborales: Contrato directo con la compañía, Horario administrativo de  lunes a viernes.Contamos con excelentes beneficios, crecimiento laboral y profesional.¡POSTULATE!","
          2 años de experiencia
        ",NOVATEC,2021-03-25,"
                        Salario a convenir
                    ","
Bogotá
                        
                    ",True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1884700363,"
        Desarrollador fullstack
    ","********.***se encuentra en la búsqueda de los mejores DESARROLLADORES PHPDebes contar con mínimo 3 años de experiencia laboral en PHP y mínimo 1 año en el Framework Laravel o Simfony.Conocimientos en:- Typescript- HTML5- Lees- Sass- JQuery- Pruebas Unitarias, Testing Unit o PHPUnitFunciones:1. Desarrollo e implementación de nuevas funcionalidades para los portales existentes de la compañía, haciendo uso del lenguaje PHP con altos estándares de calidad y organización.2. Analizar, determinar y sugerir nuevos requerimientos técnicos que puedan ser necesarios para obtener un mejor rendimiento y funcionamiento de los portales.3. Habilidad para manejar diferentes herramientas tecnológicas que se requieran para el desarrollo de web.Te ofrecemos:* Contrato a término indefinido.* Horarios de Lunes a Viernes (48 horas semanales).* Sueldo Básico + Auxilio de Alimentación + Prestaciones de Ley.* Capacitación constante en nuevas tecnologías.¡Si cumples con los requisitos aplica y haz parte de nuestro equipo!","
          3 años de experiencia
        ",Empresa confidencial,2021-02-11,"
                        Salario a convenir
                    ","
Bogotá
                        
                    ",True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1884632025,"
        Desarrollador front end
    ","Empresa con amplia trayectoria nacional requiere Ingeniero de Sistemas o Ingeniero Multimedia, graduado para el cargo Desarrollar Front End con 2 años de experiencia certificada en esta actividad.Conocimientos en angular versión  6-9, habilidades de maquetación, Html5, Css3, Javascript, Typescript, Scss. Bootstrap 4, Desarrollo de webApps responsive.Experiencia en consumo de Rest API. Opcional React y Redux.Contrato a termino indefinido.Salario: acorde con perfil del candidato","
          2 años de experiencia
        ",COVINOC,2021-04-05,"
                        $4,5 a $5,5 millones
                    ","
Toda Colombia
                        
                    ",True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1884677844,"
        Ingeniero de desarrollo
    ","Se requieren Ingenieros de  Sistemas o carreras afines con experiencia mínima de 2 años en desarrollo de Software, Conocimientos y experiencia específicos en ASP.NET MVC, Javascript, CSS, JQuery, Bootstrap. Ideal experiencia en Angular, React o Vue.Bases de datos: SQL Server.Nivel: Profesional Semi senior- SeniorEstudios: Tecnólogo – Ingeniero de sistemasNivel Ingles:  Medio - AltoFunciones:Desarrollo full stack.Levantamiento de requerimientos.Manejo de cambios, despliegues.Creación de queries, procedimientos almacenados, reportes.Condiciones LaboralesTrabajo de desde Casa, eventualmente Empresa.Contrato: Termino IndefinidoSalario: A ConvenirVacantes: 1Sistemas y TecnologíaBogotá D.C.","
          2 años de experiencia
        ",APERCE SAS,2021-03-31,"
                        Salario a convenir
                    ","
Bogotá
                        
                    ",True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1884743161,"
        Desarrollador cobol
    ","Importante compañía de Servicios Financieros especializada en comercialización de Automóviles busca para su área de tecnología y proyectos core de la organización:Desarrollador COBOLProfesional en ingeniería de sistemas, desarrollo, informática, computación, telemática, electrónica o afines o estudiante de tecnología en Desarrollo de Sistemas de Información.Con experiencia mínima de 1 años en el diseño y desarrollo de software en Visual COBOLDeseable conocimientos y experiencia en: Programación Host, Altamira y manejo de bases de Datos DB2.Preferiblemente que haya laborado en el sector Bancario.Estas interesado en participar de un gran proyecto, ofrecemos beneficios de horario flexible, póliza de salud, póliza dental, póliza de vida póliza exequial, animate y aplica a la vacante.","
          3 años de experiencia
        ",MICHAEL PAGE INTERNATIONAL,2021-04-06,"
                        $5,5 a $6 millones
                    ","
Bogotá
                        
                    ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884731158,"
        Desarrollador bilingue
    ","¿ Te apasiona el mundo de desarrollo de Software ? ¿ eres Bilingüe ? en everis tenemos una oportunidad para ti, si buscas un lugar para desarrollar todo tu potencial que mejor que  en una Importante multinacional  ¿Qué  necesitas ?- ser profesional en ingeniería de sistemas o carreras afines- nivel de Ingles (Minimo B2)- experiencia en desarrollo en lenguajes de programación Java o .Net-  ganas de pertenecer a una de las mejores empresas de consultoría con un modelo de trabajo basado en la responsabilidad y autogestión","
          1 año de experiencia
        ",Everis,2021-03-18,"
                        Salario a convenir
                    ","
Bogotá
                        
                    ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884670375,"
        Ing de desarrollo
    ","Se requiere para nuestra empresa Ingeniero en la carreras del perfil, con más de 1 año de experiencia, con conocimientos en:• Conocimiento en C# de .Net.• Buena lógica de programación.• Conocimiento en desarrollo Web.• Conocimiento en Programación Orientada a Objetos.• Conocimiento en Lenguaje de Consulta Estructurada SQL, que es general para los motores de base de dato","
          1 año de experiencia
        ",Empresa confidencial,2021-03-15,"
                        Salario a convenir
                    ","
Cali
                        
                    ",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884740318,"
        Desarrollador front end
    ","Importante empresa del sector TI requiere para su equipo de trabajo desarrollador Frond End, profesional o tecnólogo en el área de sistemas con experiencia mínima 3 años en VUE js, Angular o React. Manejo de Vuetify para el manejo de estilos y Jest para pruebas unitarias. Capacidad de desempeño en entorno ágil.","
          3 años de experiencia
        ",ADECCO COLOMBIA S A,2021-03-30,"
                        $5,5 a $6 millones
                    ","
Bogotá
                        
                    ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1884724795,"
        Ingeniero de desarrollo
    ","Reconocida empresa  de contact center requiere  tecnologo o estudiantes de últimos semestres en ingeniera de sistemas, electrónica o  afines   con experiencia mínima de 2 años en el desarrollo de aplicativos en lenguaje de programación  Lenguaje de programación: PHP, JAVASCRIPT, BOOTSTRAP, AJAX, Framework: Drupal, Base de Datos: Oracle, MySQL, SQL Server, salario 2700.000 + Variable 300.000+ prestaciones de Ley, contrato fijo por 6 meses directo con la compañía.","
          2 años de experiencia
        ",INTERACTIVO CONTACT CENTER S.A,2021-03-11,"
                        $2,5 a $3 millones
                    ","
Bogotá
                        
                    ",True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1884659278,"
        Desarrollador junior
    ","Multinacional de Tecnología requiere para su equipo de trabajo Desarrollador Java, C # y Angular.Requisitos: Tecnólogo, estudiante de ingeniería o ingeniero de Sistemas, Informática, Software o afines. Con experiencia de al menos 1 año en Java y C#. Y amplios conocimientos y experiencia en Angular.Horario de oficina de Lunes a Viernes.  Contrato indefinido. Salario a convenir.","
          1 año de experiencia
        ",Empresa confidencial,2020-12-16,"
                        $2,5 a $3 millones
                    ","
Bogotá
                        
                    ",True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884716389,"
        Auxiliar programador
    ","Se requiere profesional en Ingeniería de Sistemas con 1 año de experiencia en herramientas para desarrollo y programación en lenguajes JAVA y Delphi, preferiblemente con conocimientos en IBM i (AS/400) y bases de datos DB2/400.","
          1 año de experiencia
        ",SPRC - Puerto de Cartagena,2021-03-02,"
                        Salario a convenir
                    ","
Cartagena
                        
                    ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884674162,"
        Desarrollador fullstack
    ","ExcelCredit entidad Fintech, se encuentra en la búsqueda del mejor talento como desarrollador FullStack, su misión será:Desarrollar nuevos pilares de nuestro sistema core y garantizar su eficiencia.Desarrollo de  buenas prácticas de desarrollo Frontend y BackendRequisitos:Manejo avanzado de Javascript y frameworks cómo jquery y/o AngularConocimiento en lenguajes de Backend Java,Conocimiento en Bases de datos relacionalesConocimiento en arquitectura web y arquitectura basada en microserviciosPreferiblemente que tenga conocimientos en integraciones con BrokersOfrecemos:Contrato a termino indefinido, horario de lunes a viernes, salario $ 5.500.000 más prestaciones de ley, más variable de $ 0 a $ 500.000","
          6 años de experiencia
        ",ExcelCredit S.A.S,2021-01-12,"
                        $4,5 a $5,5 millones
                    ","
Bogotá
                        
                    ",True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1884729512,"
        Desarrollador angular
    ","Importante empresa del sector IT, requiere Desarrollador ANGULAR con experiencia mínima de 2 años en el diseño y desarrollo de software. Con conocimientos y experiencia en: Angular 7.0, IONIC 4.0, React - React Native (deseable), Conocimiento en la documentación y diagramas de software e indispensable manejo de programación Reactiva.Condiciones laborales: Contrato directo con la compañía, horario de lunes a viernes- Horario de oficina.Contamos con excelentes beneficios, además crecimiento laboral y profesional.¡Postulate!","
          2 años de experiencia
        ",NOVATEC,2021-03-17,"
                        Salario a convenir
                    ","
Bogotá
                        
                    ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884741950,"
        Desarrollador andoird
    ","Estamos reclutando nuevos talentos!. Reconocida empresa busca nuevos integrantes para su equipo de trabajo.  Si cuentas con la siguiente experiencia profesional, no dejes pasar esta gran oportunidad.Experiencia de Mínimo de 1 año en diseño, patrones y mejores prácticas de interfaz de usuario de Android, Integración de servicios REST y experiencia en desarrollo AndroidX y Support. con manejo de librerías HTTP como Volley u otras. Con conocimiento específico en Java, Android y Git.HORARIO: L-V (Horario oficina.) Totalmente Home Office.CONTRATO: Contrato inicial de 3 meses (contrato fijo), posteriormente se pasa en contrato indefinido.","
          1 año de experiencia
        ",ADECCO COLOMBIA S A,2021-04-05,"
                        $2,5 a $3 millones
                    ","
Bogotá
                        
                    ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884735974,"
        Desarrollador junior
    ","Importante empresa Colombiana , dedicada a servicio de tecnologia, DESARROLLADOR JUNIOR, Título profesional en cualquiera de las siguientes ingenierías: Sistemas, Telemática, Teleinformática, Telecomunicaciones, Electrónica, Electrónica y Telecomunicaciones Mecatrónica, en conectividad y redes, en computación, en informática, de software, en sistemas de información.También será válido el título profesional (Nivel académico de pregrado) que pertenezca a  alguno  de  los siguientes núcleos  básicos del conocimiento definidos por el Sistema Nacional de Información de la Educación Superior (SNIES):Ingeniería de Sistemas, telemática y afinesIngeniería Electrónica, telecomunicaciones y afinesDebe contar con tarjeta profesional.Mínimo tres (3) años de experiencia profesional, para lo cual deberá aportar los certificados de experiencia, contados a partir de la fecha de expedición de la tarjeta profesionalMínimo dos (2) años como desarrollador de software los cuales podrán ser acreditados mediante la participación en proyectos relacionados con los conocimientos específicos solicitados y su participación no debe ser inferior a tres (3) meses-      J2EE, .NET-      PHP","
          3 años de experiencia
        ",ADA S.A.,2021-03-25,"
                        Salario a convenir
                    ","
Bogotá
                        
                    ",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884730740,"
        Developer manager
    ",Rol:DEVELOPER MANAGERRequisitos:Ingeniería de sistemas con postgrado en ingeniería o construcción de softwareExperiencia de 10 años en:Experiencia en Desarrollo de SoftwareConocimientos en Arquitectura de SoftwareExperiencia en Definición e implementación de procesos CMMIExperiencia en Implementación de Metodología ágilLiderazgo de equipos de trabajoExperiencia en elaboración de presupuestosExperiencia en Sistemas BiométricosCertificaciones en:•	Certificación en Seguridad Informática•	Certificación en Metodologías ágiles•	Diplomado en Gestión de Proyectos•	Diplomados o Certificaciones en Tecnologías de Desarrollo de Software•	Curso en CMMI-DEVCondiciones Laborales:•	Lugar de trabajo: 100% remoto•	Tipo de contrato: Indefinido•	Horario: Oficina•	Rango Salario:  A convenir de acuerdo a la experiencia,"
          10 años de experiencia
        ",KIBERNUM SAS,2021-03-18,"
                        Salario a convenir
                    ","
Bogotá
                        
                    ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884729958,"
        Junior developer
    ","We are looking for your talent!An important company  is looking for a junior developer for its work team. If you meet the following requirements, don't miss this great opportunity!STUDIES: Systems Engineer or Engineering student, or related careers.EXPERIENCE: 1-2 years of of junior development work experience, and previous knowledge C#, MVC, Bootstrap, Razor, Javascript, Building Web Applications, Rest API´s, WEB Services and SQL Server and SCRUM Framework.WORKING HOURS: L-V (8:00 AM- 5:00 PM) Home Office.Buscamos tu talento!Importante empresa esta en búsqueda de un desarrollador junior para su equipo de trabajo. Si cumples con los siguientes requisitos, no dejes perder esta gran oportunidad.ESTUDIOS: Ingeniero de Sistemas o estudiante de Ingeniería, o carreras afines.EXPERIENCIA: 1-2 años de experiencia laboral como desarrollador junior, y conocimientos previos en C #, MVC, Bootstrap, Razor, Javascript, Creación de Aplicaciones Web, API Rest, Servicios WEB y SQL Server y SCRUM Framework.HORARIO DE TRABAJO: L-V (8:00 AM - 5:00 PM). Home office","
          2 años de experiencia
        ",ADECCO COLOMBIA S A,2021-03-17,"
                        $2,5 a $3 millones
                    ","
Bogotá
                        
                    ",True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1884726599,"
        Desarrollador ios
    ","Prestigiosa Compañía Estadounidense requiere para laborar Ingeniero Eléctrico, Electrónico, de Sistemas, Telecomunicaciones y/o afines,  con experiencia de 3 años de experiencia en construcción de aplicaciones IOS en las área de comercio electrónico, comercio minorías y procesos logísticos . Trabajará en diseños arquitectónicos, resolución de problemas, desarrollará funcionalidades y observará datos de prueba para mejorar la funcionalidad. Competente en SWIFT y OBJETIVE -CComprensión de los principios de diseño y las pautas de interface de APPLE . Experiencia en optimización del rendimiento y Bilingüe.Se ofrece contrato a término indefinido, trabajo remoto y más beneficios.","
          3 años de experiencia
        ",Nexarte,2021-03-13,"
                        Salario a convenir
                    ","
Bogotá
                        
                    ",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
